delegator_address,node_identity_id,status,details
0x54ee8558e00667e355968144ffceb6d75361acdf,26,success,0x0afd3fc97e4bec33c5c99e9eb8553dca524c4762b883053892aeb777406d7611
0x67640e522e1734b4745c56865cf45e7dce712753,26,success,0xe3cdeae017878ca8a1f9a68e471a34cdc94107570e72b1be4653493b0e171df3
0xa78e03f3fed0b726055bb3d2003f93159e4fc974,26,success,0x5d1c84ae35cc753dac2230ce0f284dc75208723f629667488b1f8ef1f19d0e74
0xbc8e5963604183ee8ab8baed671f1548413c0d29,26,success,0x7afae71cb2c0c1d1792a5a7d48b8c246268befcc2d3ae0e2ab49bbbb9e686622
0xc4d83f68f783d9d833813842b006b30af2968fa5,26,success,0xe215fd3735f1b819a31ef971aac16b43c7319e273b92176ecfafbbcb7f08a2eb
0x21cb95d9332c48c44cf28a64b6415cfe833fd811,26,success,0x7ae4c0d554f4a46b67daccd5a14f33e8c7507bd9ac2eca07e7b9c3c724bb5756
0x1a4b7b5e62b4b2db338b6cb4bea4e34e37fb3573,27,success,0x3ad2e2260fbacfdb3f73ba361a7c079ec94f5300bb77183ce8ac15f3ca56c013
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,31,skipped,already_claimed
0x18405396c4cec8447e74d408fabef1a9c2dc6269,31,skipped,already_claimed
0xb43c5279e3b5322d8cbfb617be310c37870bb8cb,31,success,0xf782038ac2eaf045ed23ad9b3f98372dcb05b52cf2c2d5921a15c987a3bd4378
0xfe8c1e0d733815bdd889144ea721a39b44fda866,31,success,0x3701c12395c073d31fbfd1377caebb9e48d14d9b2df2c9d5df5fe786d19540b2
0x2549393a45a63dc08ecf6cb2c76710dcfc6832fd,31,success,0x6ef7cd5a03fe6fc21861284c6839d70c85fb35c8b9b64cdb03bc59e89eaf3b23
0x285c49da74886682ab72f8212d2905c5c2a52f14,31,success,0xa4a93f64653f2507ef400b482ca789ff71d4a92fe1cd2419627b21fc65e117da
0x1ba0bf73d8849d7e8aaa63ba18a3df551369f30f,31,success,0x4f5c3170f58ee8be19bc009a6ee456f6c7fd1bc939ef22ea34b14b8f20bffa3b
0xba39cb790834d441e625f5e361d0366fa7c1603e,31,success,0x3ba9bc389ee2e98d45c9e57c4466346a0c9f5f8ccd54a0f6022a885a380d16d0
0xdc5387e655781d2c83067169e3cf395d8202f4d4,31,success,0x2f533059fe579c676bca70021b809acbce9d80c9020aa8e7bf630c6088088102
0x86de4d5e5498b0d635c29e187d38c6f0be76889a,31,success,0x90d83371f99991b44041f606d0566158999314b7988ae4101585669e6104d1f9
0xe94470a4beab39c497f8fe88d70f3a537bba55a2,31,success,0xea96cb7843437a443020343fa02f010d9d19d82e30518139438cf5e8a41b664d
0x02cc95b317ffff75878a8508885ae4842c6d2694,31,success,0xf5555d55201e2e5ab9e95ef3ff5045a9ad45c299f858b09a8fdc3d1b517eb017
0xde25b73a7bdb51a0a6ecfc7fcdf45b8fbeb08b8e,31,success,0xc344928d095a914542bcf8663da4835e83ff9d13dec41a2bfd916ac729122ad1
0x8dd0513d158508ff152b0ad45562a22b39644359,31,skipped,already_claimed
0x374b415d15316a533a5816741a73d5b23da975d1,31,success,0x721e807ccfbb9ee8af83a0f8b1aaec18a27c3ec183f56734f42605f901f62832
0x09b06b451388c3c303ad5eabbbb9ef5e2bf476c2,31,success,0x6dec7b84c9f177c97d536170875fd42d2b86f185fb95178f9954d07d70ee4966
0x8e68c399fadf53de34285a3c03a236558908f25d,31,success,0x4ccacd944e301cee20705e392f78f2bec1c46d3588318ee79384cbfaf0074185
0x90ea8008d47a8f4adb27e4797870e90827a8a24a,31,success,0xfafb6be3f7669843ae5940477701643a8bccd37de3172788ab7c359c542db637
0x97e9095c1b050e9517cb15aa505b08a0d9b26de2,31,success,0xb508c56870d3738d4033d512a61d6dc048b4f65f4a90c9135186d19b621526be
0x0c74a92890be2c253b9b1856e36549d461a590e2,31,success,0xa2856673612176545def9aafdf813371c2ac5c6b19c183821d598b753d62cd0d
0xb3abdd31af7343c25acd9d445eb18a35192ec520,31,success,0xac3ea91082e9a6016109c7b21a01594490563779267dbcac11a4ce22880658c7
0xd016c9094d63eca2255a9bb20c021ea4b16b0a2a,31,success,0xa6fa50ef3348b455b6514e8310f932dae2da13711a38ee805d3cdf86045a5534
0x7f7838a6d8ea8dbc165027912430fed7cb1952cb,31,success,0xf3b3119f70deb0449fb6c710a678d52d2c381826e34ebb82c607a59b2c02b936
0x2799ee83d02761b7881aaa174d1c73163e1764c3,31,success,0x59cd24e967017f4909ff73fc1fe68345183a4fc84a52c2d3f0e96f139ba7f5fe
0xed1f247fa591c9858da7aafd1eacf40f8b367b24,31,success,0xb5556977ff3463766e64e7aa253a0057da25e199054dcc1ec75093ef7bd79fec
0x611b093dd753deb273b2fd8c07d5b31009d7ca48,31,success,0x680a35203ee30d9914f6fee872959469c0eb92877efb44694aac5d603935edbb
0x2e1a91909eb1eb31d06f9ee9834f3ff559470e88,31,success,0x4070fca0b32990fb487a15c9cf509eb3a0d8b7528d7f82fd9f41e2b2b49654ac
0xc12e4fa44c64543fd47c9eeec8cd6855fd7b7823,31,skipped,already_claimed
0xe28bd0374052eb651d51ac7bab7372776118ad4f,31,success,0x47be993c7f53a854a38162b63ccdd54dc0ec1f08145e3cffe19500a80fdc2ecc
0x2701124e21de87f2c5e7e58c55d01bf75448ae47,31,success,0x98624ff0b3cc7d7bccf2f42201eff18245abe60100ec6555011e53bfaaba2834
0x586be06271f64ddeb15d572c8afb6dc75f2dfe64,31,success,0xc10a75cfac0d25f782538e4a55b3a9cfa236259d6c0e53bf5a6a5813b278d43b
0xf74a5b99381a343f6c2c8a869d87a003d12856e3,31,success,0xd9b915406c2a875b173a3d2718eafebde47a90a31b074a91875c4a1e99312d36
0x7a1566976acf81097d6ddb6084708c338b2c34a2,31,success,0x4388ecbe7707b8f6932662f5edf34d5fd61aa598daba1e1f43a23372b3f36f32
0xfa0a88f3cb2a45fa709725df03a7af50bee8a2df,31,success,0x5968bd450c156c642a4a4dc6d686ddc9839edab71890c5e09317d8e9b626a044
0xac8f03df20da9e022bfbedb3953b1385c6577595,31,success,0x33d2d3fc6f1daf64d485f8b7884cc1c0fbcef7b36a829deef709bd40ddc4cce2
0x6b404640b18f8b801260a6e830202d82767bbf56,31,success,0xbd83a0210f8e8bc08e99de2b6e9efe60c0a87f2be2818787ec25e6028ce58003
0x3e207b9ccc02f92c7dbceffa9b6e3fef9a053182,31,success,0x593ab8aa2ec4e61f9e33a5e140790a6c9afe89999efe44532d989e574b1d6825
0x46b8e7db8f0e3236519330190e5cdccffdfe8a26,31,success,0xd1f64f8e5b96ce0c1563af1d6b4b905aadd45e12b601a230a5e510e4848c021d
0xc30c16b1be6ee86af460c117155672a9c0d3f6f1,31,success,0xd2cc6fc2ff1dc44aaaf58adf8ecca49fa3d08ab53c95324b5b7a59c7a0dc93f7
0x128af4c265b681b70397b975c6a36d0b5d869beb,31,success,0x5fa208af7e2419e782cce9be6b336e684842ed72f0e0a5de173cd61757e56b7f
0xbd0163afb90ec4fda3741ee37e865c3b94154fa0,31,skipped,already_claimed
0xc0ad2ff627ab9a487738b46999bb204b1dc7da28,31,success,0x1732f7878ce774b439ecc7cb180b60ad9f7a9e2fe2c7a4e954d00837e59dec61
0x2ae24160535c32238d47bee716e2e9f035b00c53,31,success,0xe2a395df0402aeb3eddaded4f6387efbfbc185f26fcea5c848b7e5b558ec9dca
0xdcd8e00138fcc9d5128ba609c78021036f4ea402,31,success,0x1664375aa47397f30aed0bdcfca9f36855d63cf248bcfa2c0ba0e0ef0c922788
0x12611ea7420638d83fb00d0d87b55259faa16248,31,success,0xfbab160cdea9bfe94f26d93b1698bda7ac03a68390902ca2d3eb1423efbfbb98
0xbb89d1036e8892b2c5a1f2eb33b900c7df76f48b,31,success,0x656d1183858e708d463f8e184d6dfeb3d28d842befe0328ccfba1f66d3374e4d
0xb2601f5e26e6b676dc707099b3b6ff9fbb3fe89b,31,skipped,already_claimed
0x5a64eff3aba37e8cd9793ca1a9f73036704bca48,31,skipped,already_claimed
0x082db5d05c2ab1899050f1dbe4a734181efe5de9,32,success,0xda1bd3ab229b98df65d91587339fa0019a743942dc3e90350b1dcc43fedd25e5
0x189ccc41aff05ab0e125d81c4e35ac6c5bc4f1b0,32,success,0xc67086fe404c7fbcb6ca565d2c8a1d62e0d14241594f72cafbd07c27697e3457
0x9c56b6fa44873ca26ad7008b819c70074abfa604,32,success,0x374d3a9857c2408c419f3ce11349c94a0eb0ec27ab5521e948e4a05d72f25130
0xb527550f311aed1304ef66bdf8926a53347e7db3,32,success,0xa01550d4681df3c1f1fea2b2c8749f44a24aad1e2c411d6c2f71f68732092487
0x24bf3576faef2ab252841e758d73ac8dfe61faf5,32,success,0x592eccdfd7f007765ca206c976bd0588d6095399222e6342b8526cbced9c22bd
0xc9d3185ef9002cc69905c62017b964694d89f2ad,32,skipped,already_claimed
0xb7489f301092389cc327d90efeaf18c253038951,33,success,0x845ee242b7f8db1ae615819a4e543b51568d7f10ca6b10f18b3896cbc8f10a47
0xb598c060ef2b844286ed60e2eb5058dc69a2ad84,33,success,0x0ab655426f8bfdb866b154d2039187e278119653811cbcd9583870e811729261
0x1f70ab7a96554f0cc1f6a4c57f2b244e8cba2f92,33,success,0x2602e2134d9600ef4af54f9fb39716e2e552a7c537e15d3ac18f72a0b86bf160
0xdcb9608edc5920f17df68a40f82d4c6d86942209,33,success,0x24d7b681a964c15b17a67d7f231dc8352335f1641bca65c1ad767d8d7d4fbcdf
0x38df5eab959095f4589686f4d725c7d0a7ba8f75,33,success,0x8754c504d8ae212820e125c391566156af30bb4ce0b4c8ffe43ecf5af7125fd4
0x2dfec97f3221da9d9bccb6d2f706ad1b53411454,33,success,0x1d7b9759997c24fe5af5e1cc647e8460be2b6372a9688e0011ac61af0cc9e765
0x7eb8deabf5d3921ed081a9f3ec89a75f1a673eb6,33,success,0x5fa7b0a2f3e91006749fd3680ac7316875c2448f1895010eb58675b96edbc41b
0xe94470a4beab39c497f8fe88d70f3a537bba55a2,33,success,0xfab27595f444d410aa86f792201df1ff697a9b040652dcbfc463d5932ebd1d1e
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,33,success,0xc99a4a07a1a5f6e92c16802f8d19b12854a993e5e65b803e372097dc646d690a
0xc4be47ff997157ea1a869ce1442eca889121bcf3,33,success,0xe7efab5a762cb88f2b676ddb5042746d50567395455a41937e356f7fdae5f2ba
0x0e91710856b8aa8c2b0e78d301e7ed2057b21894,33,success,0x1e624c192885ea114af9ef97d154faf2f45b1ed5bb782ba76c3613060084f4d6
0x0b8a57a5aa1aa50981e3a7d0070c9b5b561e86c4,33,success,0xe65a539f80a3ac24a711456c3932b4280a2e1c3b683e316e48a03563405f0fd1
0x2a302f69f41d22af404a0496a870854d6a8d0fd0,33,success,0xa6b79d01dabf0e03f3a9a84ef109c34af8cbdaabdd66ddf39747090cbf5eb200
0xa543eed9e43204aeffbb257958deec25f82c379c,33,success,0x74f1d76775cb824865349c2a98b16f9eb18ffca432645be46a403253185a64de
0xadc358150cd12943d7ddcf5434f41737f3bfc364,33,success,0x3008404d69330d875ba5b6a54ce389c4c66e0b09b4cdc702e63832dc0dd794ad
0xe3ed7106e7e4aa8e8400d885f33c6c4b0f795fac,33,success,0xc9cf98d766a39c82044da8381bfdd7730cef0b5a51b52d107cc06f9b9933673b
0xa78e03f3fed0b726055bb3d2003f93159e4fc974,33,success,0x220cc7ab5c289860eab2d913212e8104b2627bf0bab1245657ac4800ba21a83a
0x1a4b7b5e62b4b2db338b6cb4bea4e34e37fb3573,33,success,0xde9835560eef9d34831efe0fdef565907d10e24493eca6042f4b2a9fe2c5ec1d
0x02cc95b317ffff75878a8508885ae4842c6d2694,33,success,0x198076e028cbb33cf051f1b8354ec199717a5f443c270011da81b31167b24720
0x1d7c34b47a366753d5a9abd2a8dd3ac213be2177,33,success,0x1c235e7615712a06073b707a418772e5c28ade9e7be23249a412653879316d9a
0x234d939970ce2d994496d89dda6c9c9c629016d8,33,success,0x5317a2a6bafc4f14f436f2a9fb67b0cb1f5c6fee424b5e42e97a5adee175b259
