delegator_address,node_identity_id,last_claimed_epoch
0x6cf9518911f98be2f9b655efceccb4e988a33935,39,6
0x34446d2b12bcb468403386be511ea857e41d5c04,39,6
0xb598c060ef2b844286ed60e2eb5058dc69a2ad84,39,6
0x24393a7e6b782762567d97e3800601eb7f8e80a5,39,6
0x2e1b1e1e91318ea5a6a122b4f5bf07c562c59301,39,6
0x2c3d48240ca1f544ff71ab11f0ba80da277c539f,39,6
0xf3057792478fdf9f2899af41a6366e767ed89961,39,6
0x930ad55a9330b53d14001ab0cbe017da83d1d331,39,6
0x07ceae37d0cff6baeb729b885e36527bd123baeb,39,6
0x7a0b2557b94e65d8bf16e3511f2bb9aaf62d33d1,39,6
0xe75db83e99b88fe621620ad51137a959c8f43f6d,39,6
0x3e23706eba2703a61694460e3b6a845758aec896,39,6
0x23a881e335a116e8edf04ad2c254ed10ce489abf,39,6
0xbf0b7bcb58ed411f702526c5307760d38a7682ce,39,6
0xa63c0a4fe845e2a755b197953b193b56ede0b75a,39,6
0xe390c583024720a3cf610ed6fbecb0f8a9e53c1e,39,6
0xb4208e12c77788d4f51e8204a2408a9469fe89c4,39,6
0x6b06fb68bff1baa72f668c2705efadb888269374,39,6
0xfa24290d3dae3170bd4fc2ca5e3698af9e1986e6,39,6
0x4f1bc75be790b26341eaef70f788fd3a94474e2f,39,6
0x96b915f7f8e2111a8a2123f5d0ef6dccc74e9069,39,6
0x73bd57e45b16cdcf75b7775b9605304a7f659483,39,6
0x5ad5d14fd858a729736aad114a25f89319f9a2d8,39,6
0x42d9c67a77773fade2b14fb4aec95fbce61e23ee,39,6
0x8cea81b7f23a0f56cd98a76cc9a82f2970ba1f7e,39,6
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,39,6
0x61e8ca6805d0dec29e156ab57042fa3a11a06187,39,6
0x1a4b7b5e62b4b2db338b6cb4bea4e34e37fb3573,39,6
0x5a1da3e17b415d912cc34d92f9ce275eac1b5cc6,39,6
0x7ba439cb6043f603eb7fdad70f873b566690cf07,39,6
0x990a26caf47319ab09f8a11d79e1b3b5e67731bb,39,6
0x42d9c67a77773fade2b14fb4aec95fbce61e23ee,40,6
0x3ea854e9f4b28f3a48634ad4cd60e3ae014a0f9e,43,6
0x42d9c67a77773fade2b14fb4aec95fbce61e23ee,43,6
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,44,6
0xfe8c1e0d733815bdd889144ea721a39b44fda866,44,6
0x42d9c67a77773fade2b14fb4aec95fbce61e23ee,47,6
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,48,0
0x7232af3552c83e646e4a43368ccde98c4433533f,48,6
0x0e62bdc912a42367ae317ffd35c1b647c739c422,48,6
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,49,0
0x712ee4a3b10f4598e00d0f85b88d827d493d0940,49,6
0x6c4b96cfce013c8d63da25f7227cbbb350feb6e3,49,6
0x1473fceaab73108f17463a75a62d16eb77edee95,49,6
0xea58f70f78302ae7e43a13e0617b66fbb49c15d7,49,6
0x0e62bdc912a42367ae317ffd35c1b647c739c422,49,6
0x54e8e41b7620a49b2451634d9fd56650f0835bb6,49,6
0xcd97c87a7cf6b7292ecaebf2180eab7cc168a77e,49,6
0x0e62bdc912a42367ae317ffd35c1b647c739c422,50,6
0x02cc95b317ffff75878a8508885ae4842c6d2694,50,6
0x0e62bdc912a42367ae317ffd35c1b647c739c422,51,6
0x874d218e6d28534d7af5ff97674be65eda375b18,52,6
0x0e62bdc912a42367ae317ffd35c1b647c739c422,52,6
0x42d9c67a77773fade2b14fb4aec95fbce61e23ee,52,6
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,52,6
0x02cc95b317ffff75878a8508885ae4842c6d2694,52,6
