delegator_address,node_identity_id,status,details
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,19,success,0xac2f2336048e9580a01399564857e0764e34b37ddb62174eb78ed01c38ba9bac
0x3077f103bd9a7690c88767f6c073f286bd232317,20,success,0xaa028285d79f22562218422588dceabd1f6ef3b3ddf2aa714f0d0b8a3e6fa8ff
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,20,success,0x8aee3b112f544b197ea559ba383bb9e340313c73450133ae24d1f57f25cb51d4
0x3077f103bd9a7690c88767f6c073f286bd232317,21,success,0xf0113f3c6e090ca425cc29532682e8d4f899b2978c178cea6802a771b006b2c6
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,21,success,0x1a357c99ad47666abc01804022ddba8513a202f8d1a04b09347c38a1906c8366
0x3077f103bd9a7690c88767f6c073f286bd232317,22,success,0xa43479a77952813794894b478782bc86588dde542fadb4998df608d2140c6d96
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,22,success,0xab33194dba7603650ced983b770d8e04c0bf4aea1ba50d63b0bbf3953ec8c516
0x3077f103bd9a7690c88767f6c073f286bd232317,23,success,0xba820d26354b1ca9933b94a578a641eb48c2c47743fa875ff35731908331e00e
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,23,success,0xa217466dd4e670f49e39dea008f319ed967c583758a4b6f512a647374ac48f4b
0x3077f103bd9a7690c88767f6c073f286bd232317,24,success,0x78784f409cadfee42914ac79de2e7c39e72869a7aed1283af3218e5f0c7266b9
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,24,success,0xe5f6463d064c8b29b38dcbad3e902ce701fae14d445bf18d8842ab1d7e0b220c
0x3077f103bd9a7690c88767f6c073f286bd232317,25,success,0xa158eb4cceddee71f644d560256cdb579159e20f9108a809e28490c69547aadc
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,25,success,0x464fbbdad30952c5551097c941f00d8fecfea383fd1708d31bfd9c5061127dd1
0x3077f103bd9a7690c88767f6c073f286bd232317,26,success,0xf1a0d55b730bc165804c17514e22b23bb3af57685b11f4d11a5aef173e1b1c1a
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,26,success,0xac3731652efe00dddf31b402aced170aa714c0ac2ecf309c95c27c239f145b17
0x3077f103bd9a7690c88767f6c073f286bd232317,27,success,0x5687eb29fd99c83c3d78ba47d95a84acd0a7b033d144eb982a0632dd31602564
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,27,success,0xa8542ee18c5bc90682c10af7216955e42ecfe4755299dad69a61c83dda1fcec3
0x3077f103bd9a7690c88767f6c073f286bd232317,28,success,0xa48f99e06e0c99619e196a113c82531d20a6c5480af3ef2e12623c7772486196
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,28,success,0x4e364559988c0d37cca2debd26f618349db3ea23fad884e0bcb30c0bca1c6aad
0x3077f103bd9a7690c88767f6c073f286bd232317,29,success,0xbd4091153f628f45b89513335d328abcd91f79d57450029402e87020382eb15e
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,29,success,0x2a40eff41547203bb22e59992f0c62b433466c6a9921c77a193a8b90f56293a7
0x3077f103bd9a7690c88767f6c073f286bd232317,30,success,0x585a94092efcb1369c225a2238c5e712bb28cacbcc1b1c784271816e66ed420d
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,30,success,0xcc73b0712f3b5592b58ecd276da0e36307bf358c6bc1ec935418382c697f3348
0x3077f103bd9a7690c88767f6c073f286bd232317,31,success,0x84b165af4e1f968c4ac4a1d97aaf03b52396bcb0c05fb355254fd6e7114ed92c
0x1ed5ea3035c2a9d3c6e89205516257fb0a8ae6cd,31,success,0x9d2f7e4d8a89b7988b20acabe7cf6083fd14c603af2f3f375dfba456aed76ab1
