delegator_address,node_identity_id
0x23852ad4213645013e5b073738a8514f88ecf5be,192
0x98a96425b337c80bc9e2bd493a65e7546be8daae,192
0x65b99f6a44b3d513f0656231854813e1810f31e5,192
0xd28b3107724e066264f735ffedaad0d5f35a426c,192
0x497583c2124441cb9387adc81759fc0950cb6ed8,192
0x4380cc0ab24f4b83aa6ae3efc368caa2bc528cec,192
0xd4656987db7d5f4692637dc0f216b1eddee39bf7,192
0x70bb01bb6f05c7e39f0b32a4be85d977bee59e5b,192
0xc4d83f68f783d9d833813842b006b30af2968fa5,192
0xe4dd1f7d2e33406cc5d81165aa2fd9bb93fc8ba9,192
0x577112fa4f415f3493bfab014d27444825a3c00d,192
0x4b5fffa39fa909d0742f4a8242b765ff3e7368bc,192
0x4a9f3385ef6c1a51b2b0d02da578c3879b26b7d9,192
0x7f8f605d07965a7dfdbd0c63fe1d85f46075990a,192
0x66b9f28422f6dddb0745bd1fe6740c14bc5b1c70,192
0x2756301b12dbd300f329f7693839011eca868c0b,192
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,192
0x44546f0d0446cae543dd0ab8c7a70012e94600fe,192
0x907b7a9851d372cd301a938799c00a8b464a2419,193
0x7232af3552c83e646e4a43368ccde98c4433533f,193
0x497583c2124441cb9387adc81759fc0950cb6ed8,193
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,193
0x02cc95b317ffff75878a8508885ae4842c6d2694,193
0xf5d3bd875675ade56ff2b879e3fc08a85b590584,193
0x1a4b7b5e62b4b2db338b6cb4bea4e34e37fb3573,193
0x599c59081d9b673bbddafbc933b669aa84ea3ee1,194
0x6447b9b40536436b42424a984876d7e3b858f8f7,194
0x3077f103bd9a7690c88767f6c073f286bd232317,194
0x2549393a45a63dc08ecf6cb2c76710dcfc6832fd,194
0x10e82513d367b7d99157f9f3cd309080d2a36a97,194
0xb4e13ae1379b1c0823b887c8ed385128e05ba61b,194
0xddc60d163015cf5ca1369d557a2ca1cc2de1f1e3,194
0x42925f3b33d315000276f0f6a257e4fc3c06da21,194
0xb31fb8f1629fd1523bbd4f0aef474bece3e3453e,194
0xf785d4b319a0ef4c1f4530d912dcdf4acb2a245e,194
0x34446d2b12bcb468403386be511ea857e41d5c04,198
0x373c828d7c2a5af763aa6df9d17351c910abda77,198
0x6e7294aaf2fbe6b423189dc1352b8c62e643440b,198
0x34e8bedefb32ca9375db7df4ac5be62b5fd1098b,198
0xb4208e12c77788d4f51e8204a2408a9469fe89c4,198
0x436ff2346040bb4645e606975e72d5b11e86af8f,198
0xb5c6e62ed49fa55c25910167ba7650084cf9a47e,198
0xc93b9efa79f4d66875b4168c408007b956344467,198
0x1b2cf4ac80502409ec0a80531eb506699d13a486,198
0xf31e8ca84382bf02d4367905b6fb536beb08e11d,198
0x34446d2b12bcb468403386be511ea857e41d5c04,199
0x373c828d7c2a5af763aa6df9d17351c910abda77,199
0x34e8bedefb32ca9375db7df4ac5be62b5fd1098b,199
0xb4208e12c77788d4f51e8204a2408a9469fe89c4,199
0x436ff2346040bb4645e606975e72d5b11e86af8f,199
0xb5c6e62ed49fa55c25910167ba7650084cf9a47e,199
0xc93b9efa79f4d66875b4168c408007b956344467,199
0x1b2cf4ac80502409ec0a80531eb506699d13a486,199
0x90098ee8c21e5397e8ff1978bd40ffcd76174756,200
0x47e920f0379ca4648dade5c79bf022c8283efc67,200
0xc94b360bb4b3cdb2ed0c6c0cdfec9e255cff258b,200
0x55bb097adfb35dd0a9dfa8ebe03d579c5b3db8b9,200
0x1f0299942390de72e9e5a0d7ae0ffd09d5007fcb,200
0x5c9eba3b10e45bf6db77267b40b95f3f91fc5f67,200
0x488c410f399a2d683ca9f0f2818a0cebbf7f1821,200
0x861736fa0e2898d5acde086c21d4ffaf170101fc,200
0xdb3b95a0567c27a0d1fd6020550dd566a903300d,200
0x2756301b12dbd300f329f7693839011eca868c0b,200
0x0a593f5e1a7e04a88078f4f99cc94145a7795009,200
0xe3324e63cc99f05dc482d2e73b2016143b163ede,200
0x18405396c4cec8447e74d408fabef1a9c2dc6269,201
0x7386184b04d79780a25e9eea8bf4e9374f4b8c92,201
0xd5cbb6237659ee930a084026a01c08ea850a9bea,201
0x47e920f0379ca4648dade5c79bf022c8283efc67,201
0x69a9572beb66080cd901f9b8f8b9a50cc3245b8a,201
0x9b2d9121f91a5b647af8d85cf0b6859e49e86fde,201
0x4c6d2528680c4750f815ad0912a5540aa1330a4d,201
0x8dd0513d158508ff152b0ad45562a22b39644359,201
0x37a4ace8943e497cdd62749225ff2e3485bdb4ad,210
0xd28b3107724e066264f735ffedaad0d5f35a426c,210
0xc4aeb5fd1f73755b18bd6d3b51a478278a1cce0d,210
0x1f0299942390de72e9e5a0d7ae0ffd09d5007fcb,210
0xfe8c1e0d733815bdd889144ea721a39b44fda866,212
